"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1976,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,"Bill Davenport","democrat",FALSE,"total",58906,157170,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,"Jack Edwards","republican",FALSE,"total",98257,157170,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,NA,NA,TRUE,"total",7,157170,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"J. Carole Keahey","democrat",FALSE,"total",66288,156362,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",5,156362,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"William L. """"Bill"""" Dickinson","republican",FALSE,"total",90069,156362,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,FALSE,"Bill Nichols","democrat",FALSE,"total",106935,108048,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,FALSE,NA,NA,TRUE,"total",2,108048,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,FALSE,"Ogburn Gardner","prohibition",FALSE,"total",1111,108048,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,FALSE,"Tom Bevill","democrat",FALSE,"total",141490,176022,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,FALSE,"Leonard Wilson","republican",FALSE,"total",34531,176022,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,FALSE,NA,NA,TRUE,"total",1,176022,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,FALSE,"Ronnie G. Flippo","democrat",FALSE,"total",113553,113560,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,FALSE,NA,NA,TRUE,"total",7,113560,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Billy E. Dorsey","national democrat",FALSE,"total",1021,162518,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Mel Bailey","democrat",FALSE,"total",69384,162518,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"John H. Buchanan, Jr.","republican",FALSE,"total",92113,162518,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,"Walter Flowers","democrat",FALSE,"total",110496,110501,FALSE,20171005
1976,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,NA,NA,TRUE,"total",5,110501,FALSE,20171005
1976,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,"Don Young","republican",FALSE,"total",83722,118208,FALSE,20171005
1976,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,NA,NA,TRUE,"total",292,118208,FALSE,20171005
1976,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,"Eben Hopson","democrat",FALSE,"total",34194,118208,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Harry Braun","independent",FALSE,"total",1040,168119,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"John J. Rhodes","republican",FALSE,"total",96397,168119,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Summer Duncan Dodge","libertarian",FALSE,"total",2278,168119,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Patricia M. Fullinwider","democrat",FALSE,"total",68404,168119,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"Laird Guttersen","republican",FALSE,"total",71765,182128,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"Michael Emerling","libertarian",FALSE,"total",4309,182128,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"Morris K. Udall","democrat",FALSE,"total",106054,182128,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Bill McCune","independent",FALSE,"total",19149,187165,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Bob Stump","democrat",FALSE,"total",88854,187165,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Fred Koory, Jr.","republican",FALSE,"total",79162,187165,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,FALSE,"Pat Harper","libertarian",FALSE,"total",6001,191590,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,FALSE,"Eldon Rudd","republican",FALSE,"total",93154,191590,FALSE,20171005
1976,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,FALSE,"Tony Mason","democrat",FALSE,"total",92435,191590,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,FALSE,"Harlan """"Bo"""" Holleman","republican",FALSE,"total",52565,168782,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,FALSE,"Bill Alexander","democrat",FALSE,"total",116217,168782,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,"Jim Guy Tucker","democrat",FALSE,"total",144780,167607,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",8,167607,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,"James J. Kelly","republican",FALSE,"total",22819,167607,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",3,"gen",FALSE,FALSE,"John Paul Hammerschmidt","republican",FALSE,"total",1,1,FALSE,20171005
1976,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,FALSE,"Ray Thornton","democrat",FALSE,"total",1,1,FALSE,20171005
1976,"California","CA",6,93,71,"US House",1,"gen",FALSE,FALSE,"James E. Taylor","republican",FALSE,"total",56539,217016,FALSE,20171005
1976,"California","CA",6,93,71,"US House",1,"gen",FALSE,FALSE,"Harold T. (Bizz) Johnson","democrat",FALSE,"total",160477,217016,FALSE,20171005
1976,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Robert B. Allred","peace and freedom",FALSE,"total",6444,216563,FALSE,20171005
1976,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Oscar Klee","democrat",FALSE,"total",88829,216563,FALSE,20171005
1976,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Don H. Clausen","republican",FALSE,"total",121290,216563,FALSE,20171005
1976,"California","CA",6,93,71,"US House",3,"gen",FALSE,FALSE,"George R. Marsh, Jr.","republican",FALSE,"total",52075,191854,FALSE,20171005
1976,"California","CA",6,93,71,"US House",3,"gen",FALSE,FALSE,"John E. Moss","democrat",FALSE,"total",139779,191854,FALSE,20171005
1976,"California","CA",6,93,71,"US House",4,"gen",FALSE,FALSE,"Albert Dehr","republican",FALSE,"total",75193,151037,FALSE,20171005
1976,"California","CA",6,93,71,"US House",4,"gen",FALSE,FALSE,"Robert L. Leggett","democrat",FALSE,"total",75844,151037,FALSE,20171005
1976,"California","CA",6,93,71,"US House",5,"gen",FALSE,FALSE,"Branwell Fanning","republican",FALSE,"total",64008,167754,FALSE,20171005
1976,"California","CA",6,93,71,"US House",5,"gen",FALSE,FALSE,"John L. Burton","democrat",FALSE,"total",103746,167754,FALSE,20171005
1976,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Raymond O. Heaps","american independent",FALSE,"total",2494,130916,FALSE,20171005
1976,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Tom Spinosa","republican",FALSE,"total",35359,130916,FALSE,20171005
1976,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Emily Siegel","peace and freedom",FALSE,"total",6570,130916,FALSE,20171005
1976,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Phillip Burton","democrat",FALSE,"total",86493,130916,FALSE,20171005
1976,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"Robert L. Vickers","republican",FALSE,"total",45863,196816,FALSE,20171005
1976,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"George Miller","democrat",FALSE,"total",147064,196816,FALSE,20171005
1976,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"Melvin E. Stanley","american independent",FALSE,"total",3889,196816,FALSE,20171005
1976,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Robert J. Evans","peace and freedom",FALSE,"total",6238,196954,FALSE,20171005
1976,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Philip Stiles Breck, Jr.","republican",FALSE,"total",68374,196954,FALSE,20171005
1976,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Ronald V. Dellums","democrat",FALSE,"total",122342,196954,FALSE,20171005
1976,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"Fortney H. (Pete) Stark","democrat",FALSE,"total",116398,164391,FALSE,20171005
1976,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"James K. Mills","republican",FALSE,"total",44607,164391,FALSE,20171005
1976,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"Albert L. Sargis","peace and freedom",FALSE,"total",3386,164391,FALSE,20171005
1976,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Herb Smith","republican",FALSE,"total",38088,155443,FALSE,20171005
1976,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Edmon V. Kaiser","american independent",FALSE,"total",5363,155443,FALSE,20171005
1976,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Don Edwards","democrat",FALSE,"total",111992,155443,FALSE,20171005
1976,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Leo J. Ryan","democrat",FALSE,"total",107618,176194,FALSE,20171005
1976,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Nicholas W. Kudrovzeff","american independent",FALSE,"total",6141,176194,FALSE,20171005
1976,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Bob Jones","republican",FALSE,"total",62435,176194,FALSE,20171005
1976,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"David Harris","democrat",FALSE,"total",61526,196857,FALSE,20171005
1976,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Joseph David Cooney","american independent",FALSE,"total",4999,196857,FALSE,20171005
1976,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Paul N. """"Pete"""" McCloskey, Jr.","republican",FALSE,"total",130332,196857,FALSE,20171005
1976,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"Ernest L. Konnyu","republican",FALSE,"total",63130,202611,FALSE,20171005
1976,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"William P. Herrell","american independent",FALSE,"total",4190,202611,FALSE,20171005
1976,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"Norman Y. Mineta","democrat",FALSE,"total",135291,202611,FALSE,20171005
1976,"California","CA",6,93,71,"US House",14,"gen",FALSE,FALSE,"John J. McFall","democrat",FALSE,"total",123285,169959,FALSE,20171005
1976,"California","CA",6,93,71,"US House",14,"gen",FALSE,FALSE,"Roger A. Blain","republican",FALSE,"total",46674,169959,FALSE,20171005
1976,"California","CA",6,93,71,"US House",15,"gen",FALSE,FALSE,"B. F. Sisk","democrat",FALSE,"total",92735,128435,FALSE,20171005
1976,"California","CA",6,93,71,"US House",15,"gen",FALSE,FALSE,"Carol Harner","republican",FALSE,"total",35700,128435,FALSE,20171005
1976,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"Burt Talcott","republican",FALSE,"total",91160,195705,FALSE,20171005
1976,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"Leon E. Panetta","democrat",FALSE,"total",104545,195705,FALSE,20171005
1976,"California","CA",6,93,71,"US House",17,"gen",FALSE,FALSE,"John Krebs","democrat",FALSE,"total",103898,158168,FALSE,20171005
1976,"California","CA",6,93,71,"US House",17,"gen",FALSE,FALSE,"Henry J. Andreas","republican",FALSE,"total",54270,158168,FALSE,20171005
1976,"California","CA",6,93,71,"US House",18,"gen",FALSE,FALSE,"Dean Close","democrat",FALSE,"total",56683,158341,FALSE,20171005
1976,"California","CA",6,93,71,"US House",18,"gen",FALSE,FALSE,"William M. Ketchum","republican",FALSE,"total",101658,158341,FALSE,20171005
1976,"California","CA",6,93,71,"US House",19,"gen",FALSE,FALSE,"Dan Sisson","democrat",FALSE,"total",68722,192923,FALSE,20171005
1976,"California","CA",6,93,71,"US House",19,"gen",FALSE,FALSE,"Robert J. Lagomarsino","republican",FALSE,"total",124201,192923,FALSE,20171005
1976,"California","CA",6,93,71,"US House",20,"gen",FALSE,FALSE,"Barry Goldwater, Jr.","republican",FALSE,"total",146158,217351,FALSE,20171005
1976,"California","CA",6,93,71,"US House",20,"gen",FALSE,FALSE,"Patti Lear Corman","democrat",FALSE,"total",71193,217351,FALSE,20171005
1976,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"James C. Corman","democrat",FALSE,"total",101837,153109,FALSE,20171005
1976,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"Bill Hill","peace and freedom",FALSE,"total",7178,153109,FALSE,20171005
1976,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"Erwin """"Ed"""" Hogan","republican",FALSE,"total",44094,153109,FALSE,20171005
1976,"California","CA",6,93,71,"US House",22,"gen",FALSE,FALSE,"Carlos J. Moorhead","republican",FALSE,"total",114769,183312,FALSE,20171005
1976,"California","CA",6,93,71,"US House",22,"gen",FALSE,FALSE,"Robert L. Salley","democrat",FALSE,"total",68543,183312,FALSE,20171005
1976,"California","CA",6,93,71,"US House",23,"gen",FALSE,FALSE,"Thomas F. Bartman","republican",FALSE,"total",86434,217053,FALSE,20171005
1976,"California","CA",6,93,71,"US House",23,"gen",FALSE,FALSE,"Anthony C. Beilenson","democrat",FALSE,"total",130619,217053,FALSE,20171005
1976,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"David Irving Simmons","republican",FALSE,"total",51478,159774,FALSE,20171005
1976,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Heny A. Waxman","democrat",FALSE,"total",108296,159774,FALSE,20171005
1976,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"Jim Madrid","republican",FALSE,"total",17737,80625,FALSE,20171005
1976,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"Marilyn Seals","peace and freedom",FALSE,"total",4922,80625,FALSE,20171005
1976,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"Edward R. Roybal","democrat",FALSE,"total",57966,80625,FALSE,20171005
1976,"California","CA",6,93,71,"US House",26,"gen",FALSE,FALSE,"John H. Rousselot","republican",FALSE,"total",112619,171712,FALSE,20171005
1976,"California","CA",6,93,71,"US House",26,"gen",FALSE,FALSE,"Bruce Latta","democrat",FALSE,"total",59093,171712,FALSE,20171005
1976,"California","CA",6,93,71,"US House",27,"gen",FALSE,FALSE,"Gary Familian","democrat",FALSE,"total",94988,209611,FALSE,20171005
1976,"California","CA",6,93,71,"US House",27,"gen",FALSE,FALSE,"Robert K. Dornan","republican",FALSE,"total",114623,209611,FALSE,20171005
1976,"California","CA",6,93,71,"US House",28,"gen",FALSE,FALSE,"Edward S. Skinner","republican",FALSE,"total",28303,142915,FALSE,20171005
1976,"California","CA",6,93,71,"US House",28,"gen",FALSE,FALSE,"Yvonne Brathwaite Burke","democrat",FALSE,"total",114612,142915,FALSE,20171005
1976,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Sheila Leburg","independent",FALSE,"total",3235,96602,FALSE,20171005
1976,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Michael D. Germonprez","republican",FALSE,"total",10852,96602,FALSE,20171005
1976,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Augustus F. """"Gus"""" Hawkins","democrat",FALSE,"total",82515,96602,FALSE,20171005
1976,"California","CA",6,93,71,"US House",30,"gen",FALSE,FALSE,"Harry Couch","republican",FALSE,"total",28503,111270,FALSE,20171005
1976,"California","CA",6,93,71,"US House",30,"gen",FALSE,FALSE,"Georg E. Danielson","democrat",FALSE,"total",82767,111270,FALSE,20171005
1976,"California","CA",6,93,71,"US House",31,"gen",FALSE,FALSE,"Charles II. Wilson","democrat",FALSE,"total",83155,83155,FALSE,20171005
1976,"California","CA",6,93,71,"US House",32,"gen",FALSE,FALSE,"Clifford O. Young","republican",FALSE,"total",35394,127428,FALSE,20171005
1976,"California","CA",6,93,71,"US House",32,"gen",FALSE,FALSE,"Glenn M. Anderson","democrat",FALSE,"total",92034,127428,FALSE,20171005
1976,"California","CA",6,93,71,"US House",33,"gen",FALSE,FALSE,"Del Clawson","republican",FALSE,"total",95398,173205,FALSE,20171005
1976,"California","CA",6,93,71,"US House",33,"gen",FALSE,FALSE,"Ted Snyder","democrat",FALSE,"total",77807,173205,FALSE,20171005
1976,"California","CA",6,93,71,"US House",34,"gen",FALSE,FALSE,"Daniel E. Lungren","republican",FALSE,"total",98147,199135,FALSE,20171005
1976,"California","CA",6,93,71,"US House",34,"gen",FALSE,FALSE,"Mark W. Hannaford","democrat",FALSE,"total",100988,199135,FALSE,20171005
1976,"California","CA",6,93,71,"US House",35,"gen",FALSE,FALSE,"Jim Lloyd","democrat",FALSE,"total",87472,164237,FALSE,20171005
1976,"California","CA",6,93,71,"US House",35,"gen",FALSE,FALSE,"Louis Brutocao","republican",FALSE,"total",76765,164237,FALSE,20171005
1976,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"George E. Brown, Jr.","democrat",FALSE,"total",90830,147556,FALSE,20171005
1976,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"William Pasley","american independent",FALSE,"total",7358,147556,FALSE,20171005
1976,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"Grant Carner","republican",FALSE,"total",49368,147556,FALSE,20171005
1976,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Bernard Wahl","american independent",FALSE,"total",5352,188007,FALSE,20171005
1976,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Douglas C. Nilson, Jr.","democrat",FALSE,"total",49021,188007,FALSE,20171005
1976,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Shirley N. Pettis","republican",FALSE,"total",133634,188007,FALSE,20171005
1976,"California","CA",6,93,71,"US House",38,"gen",FALSE,FALSE,"James (Jim) Combs","republican",FALSE,"total",59092,162409,FALSE,20171005
1976,"California","CA",6,93,71,"US House",38,"gen",FALSE,FALSE,"Jerry Patterson","democrat",FALSE,"total",103317,162409,FALSE,20171005
1976,"California","CA",6,93,71,"US House",39,"gen",FALSE,FALSE,"William E. """"Bill"""" Farris","democrat",FALSE,"total",86745,209402,FALSE,20171005
1976,"California","CA",6,93,71,"US House",39,"gen",FALSE,FALSE,"Charles E. Wiggins","republican",FALSE,"total",122657,209402,FALSE,20171005
1976,"California","CA",6,93,71,"US House",40,"gen",FALSE,FALSE,"Vivian Hall","democrat",FALSE,"total",102132,250644,FALSE,20171005
1976,"California","CA",6,93,71,"US House",40,"gen",FALSE,FALSE,"Robert E. Badham","republican",FALSE,"total",148512,250644,FALSE,20171005
1976,"California","CA",6,93,71,"US House",41,"gen",FALSE,FALSE,"Bob C. Wilson","republican",FALSE,"total",128784,223374,FALSE,20171005
1976,"California","CA",6,93,71,"US House",41,"gen",FALSE,FALSE,"King Golden, Jr.","democrat",FALSE,"total",94590,223374,FALSE,20171005
1976,"California","CA",6,93,71,"US House",42,"gen",FALSE,FALSE,"Wes Marden","republican",FALSE,"total",32565,135627,FALSE,20171005
1976,"California","CA",6,93,71,"US House",42,"gen",FALSE,FALSE,"Lionel Van Deerlin","democrat",FALSE,"total",103062,135627,FALSE,20171005
1976,"California","CA",6,93,71,"US House",43,"gen",FALSE,FALSE,"Clair W. Burgener","republican",FALSE,"total",173576,267051,FALSE,20171005
1976,"California","CA",6,93,71,"US House",43,"gen",FALSE,FALSE,"Pat Kelly","democrat",FALSE,"total",93475,267051,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Lann Meyers","u.s. labor",FALSE,"total",508,193610,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Don Friedman","republican",FALSE,"total",89384,193610,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Patricia Schroeder","democrat",FALSE,"total",103037,193610,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Priscilla Schenk","socialist workers",FALSE,"total",681,193610,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"Ed Scott","republican",FALSE,"total",118938,240278,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"Timothy E. Wirth","democrat",FALSE,"total",121340,240278,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"Henry John Olshaw","american",FALSE,"total",1186,175232,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"Melvin H. Takaki","republican",FALSE,"total",82315,175232,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"Alfredo Archer","la raza unida",FALSE,"total",2429,175232,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"Frank E. Evans","democrat",FALSE,"total",89302,175232,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,FALSE,"Dick Davis","independent",FALSE,"total",20398,221018,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,FALSE,"James P. (Jim) Johnson","republican",FALSE,"total",119458,221018,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,FALSE,"Henry Thiel, Jr.","independent",FALSE,"total",4167,221018,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",4,"gen",FALSE,FALSE,"Daniel M. Ogden, Jr.","democrat",FALSE,"total",76995,221018,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",5,"gen",FALSE,FALSE,"Dorothy Hores","democrat",FALSE,"total",64067,190851,FALSE,20171005
1976,"Colorado","CO",8,84,62,"US House",5,"gen",FALSE,FALSE,"William L. Armstrong","republican",FALSE,"total",126784,190851,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,FALSE,"Charlie A. Burke","american independent",FALSE,"total",1326,225076,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,FALSE,"scatter","",FALSE,"total",55,225076,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,FALSE,"William R. Cotter","democrat",FALSE,"total",128479,225076,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,FALSE,"Donna C. McDonough","u.s. labor",FALSE,"total",1110,225076,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",1,"gen",FALSE,FALSE,"Lucien P. Di Fazio, Jr.","republican",FALSE,"total",94106,225076,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,FALSE,"scatter","",FALSE,"total",24,219308,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,FALSE,"Christopher J. Dodd","democrat",FALSE,"total",142684,219308,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,FALSE,"Richard M. Jackson","republican",FALSE,"total",74743,219308,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",2,"gen",FALSE,FALSE,"Anthony Discepolo","indpendent",FALSE,"total",1857,219308,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",3,"gen",FALSE,FALSE,"Robert G. Cossette","american independent",FALSE,"total",1339,222643,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",3,"gen",FALSE,FALSE,"Joelle R. Fishman","communist",FALSE,"total",2947,222643,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",3,"gen",FALSE,FALSE,"scatter","",FALSE,"total",20,222643,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",3,"gen",FALSE,FALSE,"John G. Pucciano","republican",FALSE,"total",96714,222643,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",3,"gen",FALSE,FALSE,"Robert N. Giaimo","democrat",FALSE,"total",121623,222643,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",4,"gen",FALSE,FALSE,"Geoffrey G. Peterson","democrat",FALSE,"total",76722,207058,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",4,"gen",FALSE,FALSE,"Zoltan Toth Solymossy","conservative",FALSE,"total",679,207058,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",4,"gen",FALSE,FALSE,"Stewart B. McKinney","republican",FALSE,"total",126314,207058,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",4,"gen",FALSE,FALSE,"Richard H. G. Cunningham","american independent",FALSE,"total",3318,207058,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",4,"gen",FALSE,FALSE,"scatter","",FALSE,"total",25,207058,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",5,"gen",FALSE,FALSE,"scatter","",FALSE,"total",27,236087,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",5,"gen",FALSE,FALSE,"Michael J. Adanti","democrat",FALSE,"total",77308,236087,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",5,"gen",FALSE,FALSE,"Ronald A. Sarasin","republican",FALSE,"total",157009,236087,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",5,"gen",FALSE,FALSE,"William Kozak, Jr.","american independent",FALSE,"total",1743,236087,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",6,"gen",FALSE,FALSE,"scatter","",FALSE,"total",18,238300,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",6,"gen",FALSE,FALSE,"Anthony Toby Moffett","democrat",FALSE,"total",134914,238300,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",6,"gen",FALSE,FALSE,"Louis J. Marietta","independent",FALSE,"total",1004,238300,FALSE,20171005
1976,"Connecticut","CT",9,16,1,"US House",6,"gen",FALSE,FALSE,"Thomas F. Upson","republican",FALSE,"total",102364,238300,FALSE,20171005
1976,"Delaware","DE",10,51,11,"US House",0,"gen",FALSE,FALSE,"Samuel L. Shipley","democrat",FALSE,"total",102411,215085,FALSE,20171005
1976,"Delaware","DE",10,51,11,"US House",0,"gen",FALSE,FALSE,"Philip Valenti","u.s. labor",FALSE,"total",158,215085,FALSE,20171005
1976,"Delaware","DE",10,51,11,"US House",0,"gen",FALSE,FALSE,"Raymond R. Green","prohibition",FALSE,"total",693,215085,FALSE,20171005
1976,"Delaware","DE",10,51,11,"US House",0,"gen",FALSE,FALSE,"Thomas B. Evans, Jr.","republican",FALSE,"total",110636,215085,FALSE,20171005
